seller,region,leadtime
52779907202,PRCap,Std4
52779907202,PRInt,Std4
52779907202,RJCap,Std4
52779907202,RJInt,Std5
52779907202,RNCap,Std5
52779907202,RNInt,Std5
52779907202,ROInt,Std6
52779907202,RSCap,Std4
52779907202,RSInt,Std5
52779907202,SCCap,Std6
52779907202,SCInt,Std4
52779907202,SPCap,Std2
52779907202,SPInt,Std3
52779907202,TOCap,Std4
52779907202,TOInt,Std5
52786163002,MGInt,Std4
52786163002,PRCap,Std4
52786163002,PRInt,Std5
52786163002,RJCap,Std5
52786163002,RJInt,Std4
52786163002,RSInt,Std6
52786163002,RSInt,Std5
52786163002,SPCap,Std5
52786163002,SPCap,Std4
52793846302,BACap,Std5
52793846302,CEInt,Std6
52793846302,MGCap,Std3
52793846302,MSCap,Std5
52793846302,PEInt,Std3
52793846302,PRInt,Std4
52793846302,RJCap,Std3
52793846302,RJInt,Std2
52793846302,RNCap,Std7
52793846302,RSInt,Std4
52793846302,SEInt,Std6
52793846302,SPCap,Std2
52793846302,SPInt,Std4
52800862502,BAInt,Std5
52800862502,DFCap,Std5
52800862502,MGCap,Std3
52800862502,RSInt,Std3
52800862502,SPCap,Std1
52806003402,ACCap,Std5
52806003402,AMCap,Std4
52806003402,CECap,Std5
52806003402,DFCap,Std3
52806003402,ESCap,Std5
52806003402,ESInt,Std3
52806003402,GOCap,Std4
52806003402,GOInt,Std4
52806003402,MGCap,Std4
52806003402,MGInt,Std3
52806003402,MSCap,Std2
52806003402,MSInt,Std1
52806003402,MTCap,Std4
52806003402,PICap,Std6
52806003402,PRCap,Std1
52806003402,PRInt,Std6
52806003402,RJCap,Std3
52806003402,RJInt,Std4
52806003402,RSCap,Std3
52806003402,RSInt,Std5
52806003402,SCCap,Std3
52806003402,SCInt,Std3
52806003402,SECap,Std5
52806003402,SPCap,Std2
52806003402,SPInt,Std3
52806003402,TOCap,Std5
52808217405,ALCap,Std4
52808217405,AMCap,Std5
52808217405,BACap,Std5
52808217405,BAInt,Std4
52808217405,CECap,Std5
52808217405,CEInt,Std5
52808217405,DFCap,Std3
52808217405,ESInt,Std3
52808217405,GOCap,Std5
52808217405,GOInt,Std4
52808217405,MACap,Std6
52808217405,MAInt,Std5
52808217405,MGCap,Std3
52808217405,MGInt,Std3
52808217405,MSCap,Std6
52808217405,MTCap,Std5
52808217405,MTInt,Std4
52808217405,PACap,Std5
52808217405,PAInt,Std6
52808217405,PBInt,Std4
52808217405,PECap,Std5
52808217405,PEInt,Std4
52808217405,PICap,Std6
52808217405,PIInt,Std6
52808217405,PRCap,Std3
52808217405,PRInt,Std3
52808217405,RJCap,Std3
52808217405,RJInt,Std3
52808217405,RNCap,Std6
52808217405,RNInt,Std6
52808217405,ROInt,Std5
52808217405,RSCap,Std3
52808217405,RSInt,Std4
52808217405,SCInt,Std3
52808217405,SECap,Std5
52808217405,SPCap,Std2
52808217405,SPInt,Std3
52808217405,TOInt,Std5
52808504002,BACap,Std3
52808504002,CECap,Std6
52808504002,DFCap,Std2
52808504002,GOInt,Std5
52808504002,MGCap,Std3
52808504002,MGInt,Std4
52808504002,PRCap,Std3
52808504002,RJCap,Std3
52808504002,RJInt,Std4
52808504002,ROInt,Std5
52808504002,RSInt,Std4
52808504002,SCCap,Std3
52808504002,SCInt,Std3
52808504002,SPCap,Std2
52808504002,SPCap,Std4
52808504002,SPInt,Std3
52810837602,RJCap,Std3
52815088002,CECap,Std5
52815088002,DFCap,Std2
52815088002,MGCap,Std4
52815088002,MGInt,Std4
52815088002,PACap,Std6
52815088002,PECap,Std5
52815088002,RJCap,Std3
52815088002,RJInt,Std3
52815088002,SPCap,Std3
52830324402,CECap,Std5
52830324402,DFCap,Std3
52830324402,GOInt,Std4
52830324402,MAInt,Std5
52830324402,MGInt,Std3
52830324402,PACap,Std5
52830324402,PAInt,Std7
52830324402,PECap,Std7
52830324402,PEInt,Std3
52830324402,PRInt,Std5
52830324402,RJCap,Std3
52830324402,ROInt,Std5
52830324402,RSCap,Std2
52830324402,RSInt,Std4
52830324402,SCInt,Std5
52830324402,SPCap,Std1
52830324402,SPInt,Std1
52830324402,TOInt,Std5
52846856302,BACap,Std5
52846856302,BAInt,Std5
52846856302,CECap,Std5
52846856302,CEInt,Std6
52846856302,DFCap,Std3
52846856302,ESInt,Std3
52846856302,GOInt,Std5
52846856302,MAInt,Std5
52846856302,MGCap,Std4
52846856302,MGInt,Std3
52846856302,PACap,Std5
52846856302,PBInt,Std6
52846856302,PICap,Std5
52846856302,PRCap,Std3
52846856302,RJCap,Std3
52846856302,RJInt,Std3
52846856302,RSCap,Std5
52846856302,RSInt,Std5
52846856302,SCCap,Std5
52846856302,SCInt,Std3
52846856302,SPCap,Std2
52846856302,SPInt,Std2
52846856302,TOCap,Std3
52872099802,BAInt,Std5
52872099802,DFCap,Std4
52872099802,GOInt,Std6
52872099802,MGCap,Std3
52872099802,MGInt,Std5
52872099802,MTInt,Std6
52872099802,PAInt,Std7
52872099802,PECap,Std6
52872099802,PRInt,Std3
52872099802,RJCap,Std5
52872099802,RJInt,Std5
52872099802,RSCap,Std5
52872099802,RSInt,Std6
52872099802,SPCap,Std5
52872099802,SPInt,Std5
52872099802,TOInt,Std6
52872124002,ESInt,Std6
52883732002,ALInt,Std6
52883732002,APCap,Std7
52883732002,BACap,Std5
52883732002,BAInt,Std5
52883732002,DFCap,Std5
52883732002,ESInt,Std3
52883732002,GOInt,Std6
52883732002,MGCap,Std3
52883732002,MGInt,Std3
52883732002,PECap,Std6
52883732002,PIInt,Std7
52883732002,PRInt,Std6
52883732002,RJCap,Std5
52883732002,RJInt,Std5
52883732002,RNInt,Std6
52883732002,RSCap,Std5
52883732002,RSInt,Std5
52883732002,SECap,Std
52883732002,SPCap,Std5
52883732002,SPInt,Std5
52895065202,ACCap,Std4
52895065202,BACap,Std3
52895065202,BAInt,Std4
52895065202,MACap,Std5
52895065202,MGCap,Std3
52895065202,MGInt,Std1
52895065202,PACap,Std5
52895065202,PECap,Std4
52895065202,PRInt,Std2
52895065202,RJCap,Std2
52895065202,RJCap,Std3
52895065202,RJInt,Std4
52895065202,RNInt,Std5
52895065202,RSCap,Std3
52895065202,RSInt,Std4
52895065202,SPCap,Std1
52895065202,SPCap,Std1
52895065202,SPInt,Std1
52903767502,ALInt,Std3
52903767502,AMCap,Std4
52903767502,APCap,Std5
52903767502,BACap,Std3
52903767502,CECap,Std5
52903767502,CEInt,Std6
52903767502,GOInt,Std3
52903767502,MAInt,Std6
52903767502,MGInt,Std4
52903767502,PACap,Std4
52903767502,PBCap,Std6
52903767502,PBInt,Std5
52903767502,PECap,Std3
52903767502,PEInt,Std6
52903767502,PEInt,Std5
52903767502,RJCap,Std3
52903767502,RJInt,Std3
52903767502,RNCap,Std4
52903767502,RSInt,Std3
52903767502,SCInt,Std2
52903767502,SPCap,Std1
52903767502,SPInt,Std3
53077577602,CECap,Std6
53077577602,DFCap,Std3
53077577602,MGInt,Std5
53077577602,MTInt,Std6
53077577602,PAInt,Std6
53077577602,PRCap,Std3
53077577602,SPCap,Std3
53077577602,SPInt,Std2
53094925105,ACCap,Std6
53094925105,ACCap,Std6
53094925105,ACInt,Std6
53094925105,ALCap,Std6
53094925105,ALInt,Std6
53094925105,AMCap,Std5
53094925105,AMCap,Std5
53094925105,AMCap,Std4
53094925105,AMInt,Std7
53094925105,APCap,Std7
53094925105,APCap,Std6
53094925105,BACap,Std6
53094925105,BACap,Std5
53094925105,BACap,Std5
53094925105,BAInt,Std6
53094925105,BAInt,Std5
53094925105,BAInt,Std6
53094925105,CECap,Std6
53094925105,CECap,Std6
53094925105,CEInt,Std6
53094925105,CEInt,Std6
53094925105,DFCap,Std4
53094925105,DFCap,Std4
53094925105,ESCap,Std4
53094925105,ESCap,Std5
53094925105,ESCap,Std5
53094925105,ESInt,Std5
53094925105,ESInt,Std5
53094925105,GOCap,Std5
53094925105,GOCap,Std6
53094925105,GOInt,Std5
53094925105,GOInt,Std5
53094925105,MACap,Std7
53094925105,MACap,Std6
53094925105,MAInt,Std6
53094925105,MAInt,Std6
53094925105,MAInt,Std6
53094925105,MGCap,Std4
53094925105,MGCap,Std4
53094925105,MGCap,Std4
53094925105,MGInt,Std5
53094925105,MGInt,Std5
53094925105,MGInt,Std5
53094925105,MSCap,Std6
53094925105,MSCap,Std6
53094925105,MSCap,Std6
53094925105,MSInt,Std6
53094925105,MSInt,Std6
53094925105,MTCap,Std6
53094925105,MTInt,Std5
53094925105,MTInt,Std5
53094925105,PACap,Std6
53094925105,PACap,Std6
53094925105,PAInt,Std6
53094925105,PAInt,Std6
53094925105,PBCap,Std5
53094925105,PBCap,Std5
53094925105,PBInt,Std6
53094925105,PBInt,Std6
53094925105,PECap,Std5
53094925105,PECap,Std5
53094925105,PEInt,Std5
53094925105,PEInt,Std5
53094925105,PICap,Std6
53094925105,PICap,Std6
53094925105,PIInt,Std6
53094925105,PIInt,Std7
53094925105,PRCap,Std4
53094925105,PRCap,Std4
53094925105,PRInt,Std5
53094925105,PRInt,Std5
53094925105,RJCap,Std5
53094925105,RJCap,Std4
53094925105,RJInt,Std5
53094925105,RJInt,Std5
53094925105,RNCap,Std6
53094925105,RNInt,Std6
53094925105,RNInt,Std6
53094925105,ROCap,Std6
53094925105,ROInt,Std6
53094925105,ROInt,Std6
53094925105,RRCap,Std7
53094925105,RRCap,Std5
53094925105,RSCap,Std5
53094925105,RSInt,Std5
53094925105,SCCap,Std4
53094925105,SCCap,Std5
53094925105,SCInt,Std5
53094925105,SCInt,Std5
53094925105,SECap,Std5
53094925105,SECap,Std6
53094925105,SECap,Std5
53094925105,SEInt,Std5
53094925105,SEInt,Std6
53094925105,SEInt,Std5
53094925105,SPCap,Std2
53094925105,SPCap,Std3
53094925105,SPCap,Std3
53094925105,SPCap,Std3
53094925105,SPInt,Std4
53094925105,SPInt,Std5
53094925105,SPInt,Std5
53094925105,TOCap,Std6
53094925105,TOInt,Std5
53140225705,ACCap,Std7
53140225705,ALCap,Std6
53140225705,ALInt,Std5
53140225705,AMCap,Std4
53140225705,APCap,Std6
53140225705,BACap,Std4
53140225705,BAInt,Std4
53140225705,CECap,Std5
53140225705,CECap,Std5
53140225705,CEInt,Std6
53140225705,DFCap,Std5
53140225705,DFCap,Std3
53140225705,ESCap,Std3
53140225705,ESInt,Std5
53140225705,GOCap,Std4
53140225705,GOInt,Std4
53140225705,MACap,Std5
53140225705,MAInt,Std6
53140225705,MGCap,Std3
53140225705,MGInt,Std3
53140225705,MSCap,Std5
53140225705,MSInt,Std4
53140225705,MTCap,Std4
53140225705,MTInt,Std4
53140225705,PACap,Std6
53140225705,PAInt,Std6
53140225705,PBCap,Std5
53140225705,PBInt,Std5
53140225705,PECap,Std5
53140225705,PEInt,Std4
53140225705,PICap,Std6
53140225705,PIInt,Std5
53140225705,PRCap,Std3
53140225705,PRInt,Std4
53140225705,RJCap,Std3
53140225705,RJInt,Std3
53140225705,RNCap,Std3
53140225705,RNInt,Std5
53140225705,ROCap,Std5
53140225705,ROInt,Std5
53140225705,RSCap,Std3
53140225705,RSInt,Std3
53140225705,SCCap,Std2
53140225705,SCInt,Std4
53140225705,SECap,Std5
53140225705,SEInt,Std5
53140225705,SPCap,Std2
53140225705,SPCap,Std2
53140225705,SPInt,Std1
53140225705,SPInt,Std3
53140225705,TOCap,Std6
53140225705,TOInt,Std6
53144189502,MGCap,Std1
53144189502,MSCap,Std1
53144189502,PACap,Std4
53144189502,PECap,Std1
53144189502,RJCap,Std1
53144189502,RJInt,Std6
53144189502,SPInt,Std2
53152525802,BACap,Std2
53152525802,CECap,Std5
53152525802,SPCap,Std2
53154684005,ACCap,Std6
53154684005,ALCap,Std6
53154684005,ALInt,Std7
53154684005,AMCap,Std5
53154684005,BACap,Std4
53154684005,BAInt,Std5
53154684005,CECap,Std5
53154684005,CEInt,Std5
53154684005,DFCap,Std4
53154684005,ESCap,Std5
53154684005,ESInt,Std5
53154684005,GOCap,Std5
53154684005,GOInt,Std5
53154684005,MACap,Std6
53154684005,MAInt,Std6
53154684005,MGCap,Std3
53154684005,MGInt,Std5
53154684005,MSCap,Std5
53154684005,MSInt,Std5
53154684005,MTCap,Std6
53154684005,MTInt,Std5
53154684005,PACap,Std7
53154684005,PAInt,Std6
53154684005,PBCap,Std5
53154684005,PBInt,Std6
53154684005,PECap,Std5
53154684005,PEInt,Std5
53154684005,PICap,Std6
53154684005,PIInt,Std6
53154684005,PRCap,Std4
53154684005,PRInt,Std4
53154684005,RJCap,Std4
53154684005,RJInt,Std4
53154684005,RNCap,Std5
53154684005,RNInt,Std6
53154684005,ROInt,Std5
53154684005,RRCap,Std5
53154684005,RSCap,Std4
53154684005,RSInt,Std5
53154684005,SCCap,Std5
53154684005,SCInt,Std4
53154684005,SECap,Std4
53154684005,SEInt,Std5
53154684005,SPCap,Std3
53154684005,SPInt,Std4
53154684005,TOCap,Std6
53159140005,RJInt,Std2
53159140005,SPCap,Std3
53159140005,SPInt,Std2
53171360302,ALInt,Std6
53171360302,BAInt,Std5
53171360302,DFCap,Std5
53171360302,MGInt,Std5
53171360302,MTInt,Std6
53171360302,PAInt,Std
53171360302,PRInt,Std3
53171360302,RJInt,Std6
53171360302,RSInt,Std5
53171360302,SPCap,Std3
53171692402,BACap,Std5
53171692402,PACap,Std6
53171692402,RJCap,Std3
53171692402,SPCap,Std2
53177421602,BACap,Std4
53177421602,BAInt,Std5
53177421602,DFCap,Std5
53177421602,MGCap,Std4
53177421602,MTInt,Std7
53177421602,PRInt,Std5
53177421602,RJCap,Std3
53177421602,RJInt,Std5
53177421602,RSCap,Std4
53177421602,SCInt,Std5
53177421602,SPCap,Std3
53177421602,SPInt,Std3
53179530702,ALCap,Std6
53179530702,ALInt,Std5
53179530702,AMCap,Std
53179530702,BACap,Std5
53179530702,BAInt,Std5
53179530702,CECap,Std5
53179530702,CEInt,Std6
53179530702,DFCap,Std3
53179530702,ESCap,Std5
53179530702,ESInt,Std4
53179530702,GOCap,Std6
53179530702,GOInt,Std5
53179530702,MAInt,Std6
53179530702,MGCap,Std3
53179530702,MGInt,Std4
53179530702,MSCap,Std5
53179530702,MSInt,Std6
53179530702,MTCap,Std6
53179530702,MTInt,Std6
53179530702,PACap,Std7
53179530702,PAInt,Std7
53179530702,PBCap,Std7
53179530702,PBInt,Std6
53179530702,PECap,Std4
53179530702,PEInt,Std5
53179530702,PICap,Std6
53179530702,PIInt,Std5
53179530702,PRCap,Std3
53179530702,PRInt,Std4
53179530702,RJCap,Std4
53179530702,RJInt,Std4
53179530702,RNCap,Std5
53179530702,RNInt,Std5
53179530702,ROCap,Std4
53179530702,ROInt,Std6
53179530702,RSCap,Std5
53179530702,RSInt,Std4
53179530702,SCCap,Std5
53179530702,SCInt,Std5
53179530702,SECap,Std6
53179530702,SEInt,Std7
53179530702,SPCap,Std3
53179530702,SPInt,Std3
53179530702,TOCap,Std6
53179530702,TOInt,Std5
53182902302,DFCap,Std5
53182902302,RJCap,Std3
53182902302,RJInt,Std1
53182902302,RNCap,Std5
53182902302,SCInt,Std5
53184923805,CECap,Std
53184923805,DFCap,Std7
53184923805,PACap,Std7
53184923805,PRInt,Std7
53184923805,RJCap,Std7
53184923805,RJCap,Std
53184923805,SPCap,Std
53184923805,SPInt,Std4
53184923805,TOInt,Std
53235636202,BACap,Std5
53235636202,CEInt,Std5
53235636202,MTInt,Std5
53235636202,PECap,Std4
53235636202,RJCap,Std4
53235636202,RJInt,Std2
53235636202,RSInt,Std3
53235636202,SCInt,Std1
53235636202,SPCap,Std2
53235636202,SPInt,Std5
53237451802,BAInt,Std5
53237451802,PRInt,Std4
53237451802,SPCap,Std3
53239462102,CEInt,Std6
53239462102,DFCap,Std3
53239462102,MGCap,Std4
53239462102,PRCap,Std4
53239462102,RJCap,Std3
53239462102,SPCap,Std1
53239462102,SPInt,Std1
53247548602,BACap,Std3
53247548602,ESInt,Std5
53247548602,MGInt,Std5
53247548602,PBCap,Std4
53247548602,PEInt,Std4
53247548602,PRInt,Std5
53247548602,PRInt,Std3
53247548602,SCInt,Std5
53247548602,SEInt,Std4
53247548602,SPCap,Std3
53247548602,SPInt,Std2
53252603602,ESInt,Std4
53252603602,RSCap,Std4
53252603602,SPCap,Std1
53252603602,SPInt,Std2
53264012702,SPCap,Std4
53265838202,BACap,Std5
53265838202,MGCap,Std4
53265838202,MGInt,Std3
53265838202,PRInt,Std5
53265838202,RSInt,Std5
53265838202,SPCap,Std1
53267689102,GOCap,Std7
53267689102,MGCap,Std5
53267689102,MTInt,Std6
53273513502,ACCap,Std7
53273513502,ALCap,Std6
53273513502,AMCap,Std5
53273513502,AMInt,Std6
53273513502,BACap,Std5
53273513502,BAInt,Std5
53273513502,CECap,Std6
53273513502,CEInt,Std5
53273513502,DFCap,Std5
53273513502,DFCap,Std4
53273513502,DFCap,Std4
53273513502,ESCap,Std6
53273513502,ESInt,Std6
53273513502,GOCap,Std5
53273513502,GOCap,Std6
53273513502,GOInt,Std6
53273513502,MACap,Std6
53273513502,MAInt,Std7
53273513502,MGCap,Std4
53273513502,MGCap,Std3
53273513502,MGInt,Std3
53273513502,MGInt,Std4
53273513502,MSCap,Std4
53273513502,MSInt,Std4
53273513502,MTCap,Std5
53273513502,MTInt,Std5
53273513502,PACap,Std6
53273513502,PAInt,Std6
53273513502,PBCap,Std5
53273513502,PBInt,Std5
53273513502,PECap,Std5
53273513502,PEInt,Std5
53273513502,PICap,Std6
53273513502,PRCap,Std3
53273513502,PRInt,Std4
53273513502,RJCap,Std3
53273513502,RJCap,Std3
53273513502,RJCap,Std3
53273513502,RJInt,Std3
53273513502,RJInt,Std3
53273513502,RJInt,Std3
53273513502,RNInt,Std6
53273513502,ROInt,Std6
53273513502,RRCap,Std5
53273513502,RRInt,Std6
53273513502,RSCap,Std4
53273513502,RSInt,Std5
53273513502,SCCap,Std4
53273513502,SCInt,Std4
53273513502,SECap,Std5
53273513502,SEInt,Std4
53273513502,SPCap,Std4
53273513502,SPCap,Std3
53273513502,SPInt,Std4
53273513502,SPInt,Std3
53273513502,SPInt,Std4
53273513502,TOCap,Std5
53273513502,TOInt,Std5
53292558602,AMCap,Std
53292558602,BAInt,Std4
53292558602,DFCap,Std5
53292558602,MTCap,Std4
53292558602,RJCap,Std4
53292558602,RSCap,Std4
53292558602,SCInt,Std4
53292558602,SPCap,Std2
53307252905,ACCap,Std6
53307252905,ACInt,Std6
53307252905,ALCap,Std4
53307252905,ALInt,Std6
53307252905,AMCap,Std3
53307252905,AMInt,Std6
53307252905,BACap,Std5
53307252905,BAInt,Std5
53307252905,CECap,Std6
53307252905,CEInt,Std6
53307252905,DFCap,Std3
53307252905,ESCap,Std4
53307252905,ESInt,Std4
53307252905,GOCap,Std5
53307252905,GOInt,Std4
53307252905,MACap,Std6
53307252905,MAInt,Std6
53307252905,MGCap,Std3
53307252905,MGInt,Std5
53307252905,MSCap,Std5
53307252905,MSInt,Std5
53307252905,MTCap,Std6
53307252905,MTInt,Std5
53307252905,PACap,Std6
53307252905,PAInt,Std6
53307252905,PBCap,Std5
53307252905,PBInt,Std6
53307252905,PECap,Std5
53307252905,PEInt,Std5
53307252905,PICap,Std6
53307252905,PIInt,Std5
53307252905,PRCap,Std3
53307252905,PRInt,Std4
53307252905,RJCap,Std3
53307252905,RJInt,Std4
53307252905,RNCap,Std5
53307252905,RNInt,Std5
53307252905,ROCap,Std6
53307252905,ROInt,Std6
53307252905,RRCap,Std5
53307252905,RSCap,Std4
53307252905,RSInt,Std5
53307252905,SCCap,Std4
53307252905,SCInt,Std5
53307252905,SECap,Std5
53307252905,SEInt,Std3
53307252905,SPCap,Std2
53307252905,SPInt,Std4
53307252905,TOCap,Std5
53307252905,TOInt,Std6
53323432302,ALCap,Std7
53323432302,AMCap,Std
53323432302,BACap,Std5
53323432302,BAInt,Std4
53323432302,DFCap,Std5
53323432302,ESCap,Std4
53323432302,GOCap,Std5
53323432302,GOInt,Std6
53323432302,MGCap,Std4
53323432302,MGInt,Std4
53323432302,MTCap,Std6
53323432302,MTInt,Std5
53323432302,PACap,Std6
53323432302,PAInt,Std6
53323432302,PECap,Std6
53323432302,PRCap,Std3
53323432302,PRInt,Std5
53323432302,RJCap,Std5
53323432302,RJInt,Std5
53323432302,RNCap,Std5
53323432302,RSCap,Std5
53323432302,RSInt,Std5
53323432302,SCCap,Std7
53323432302,SCInt,Std5
53323432302,SPCap,Std4
53323432302,SPInt,Std4
53328363502,MGInt,Std6
53328363502,PACap,Std6
53328363502,PBInt,Std4
53328363502,SCCap,Std5
53328363502,SPCap,Std2
53328363502,SPCap,Std3
53328363502,SPInt,Std6
53332969502,SPInt,Std1
53341759302,PRInt,Std2
53347297002,CECap,Std6
53351207402,MGInt,Std1
53351207402,ROInt,Std5
53351207402,SPCap,Std3
53351207402,SPInt,Std2
53362269402,AMCap,Std3
53362269402,MGInt,Std2
53362269402,RJCap,Std3
53362269402,RJInt,Std2
53362269402,ROCap,Std3
53362269402,SECap,Std3
53362269402,SPCap,Std1
53362269402,SPInt,Std3
53402244205,ACCap,Std7
53402244205,ALCap,Std6
53402244205,ALInt,Std6
53402244205,AMCap,Std6
53402244205,AMInt,Std6
53402244205,APCap,Std6
53402244205,BACap,Std6
53402244205,BAInt,Std6
53402244205,CECap,Std6
53402244205,CEInt,Std6
53402244205,DFCap,Std5
53402244205,ESCap,Std5
53402244205,ESInt,Std5
53402244205,GOCap,Std5
53402244205,GOInt,Std5
53402244205,MACap,Std7
53402244205,MAInt,Std6
53402244205,MGCap,Std5
53402244205,MGInt,Std5
53402244205,MSCap,Std5
53402244205,MSInt,Std6
53402244205,MTCap,Std6
53402244205,MTInt,Std6
53402244205,PACap,Std7
53402244205,PAInt,Std7
53402244205,PBCap,Std6
53402244205,PBInt,Std6
53402244205,PECap,Std6
53402244205,PEInt,Std6
53402244205,PICap,Std7
53402244205,PIInt,Std6
53402244205,PRCap,Std5
53402244205,PRInt,Std6
53402244205,RJCap,Std5
53402244205,RJInt,Std5
53402244205,RNCap,Std6
53402244205,RNInt,Std6
53402244205,ROCap,Std6
53402244205,ROInt,Std5
53402244205,RRCap,Std6
53402244205,RSCap,Std5
53402244205,RSInt,Std5
53402244205,SCCap,Std5
53402244205,SCInt,Std5
53402244205,SECap,Std7
53402244205,SEInt,Std6
53402244205,SPCap,Std4
53402244205,SPInt,Std5
53402244205,TOCap,Std6
53427221202,RJCap,Std7
53427221202,SPInt,Std6
53460030402,SPInt,Std4
53510176902,DFCap,Std3
53510176902,GOCap,Std3
53510176902,GOInt,Std5
53510176902,MGCap,Std3
53510176902,PRCap,Std3
53510176902,RJCap,Std2
53510176902,RJInt,Std2
53510176902,RSCap,Std5
53510176902,SCInt,Std5
53510176902,SPCap,Std4
53510176902,SPInt,Std4
53519175502,CECap,Std4
53519175502,MGInt,Std4
53519175502,PRCap,Std3
53519175502,RJCap,Std4
53519175502,RJInt,Std3
53519175502,RNCap,Std6
53519175502,RSInt,Std4
53519175502,SPCap,Std2
53519175502,SPInt,Std2
53531649705,BACap,Std5
53531649705,BAInt,Std6
53531649705,DFCap,Std5
53531649705,ESInt,Std5
53531649705,GOCap,Std5
53531649705,MGCap,Std4
53531649705,MGInt,Std5
53531649705,MSInt,Std5
53531649705,PBInt,Std6
53531649705,PICap,Std5
53531649705,RJCap,Std5
53531649705,RJInt,Std5
53531649705,ROCap,Std6
53531649705,SCCap,Std3
53531649705,SCInt,Std4
53531649705,SPCap,Std3
53531649705,SPInt,Std4
53531649705,TOCap,Std5
53596025802,APCap,Std7
53596025802,SPCap,Std1
53604525405,ACCap,Std7
53604525405,ACInt,Std7
53604525405,ALCap,Std6
53604525405,ALInt,Std6
53604525405,AMCap,Std5
53604525405,APCap,Std
53604525405,BACap,Std5
53604525405,BAInt,Std6
53604525405,CECap,Std6
53604525405,CEInt,Std6
53604525405,DFCap,Std5
53604525405,ESCap,Std5
53604525405,ESInt,Std6
53604525405,GOCap,Std5
53604525405,GOInt,Std5
53604525405,MACap,Std6
53604525405,MAInt,Std7
53604525405,MGCap,Std5
53604525405,MGInt,Std5
53604525405,MSCap,Std5
53604525405,MSInt,Std5
53604525405,MTCap,Std6
53604525405,MTInt,Std6
53604525405,PACap,Std6
53604525405,PAInt,Std7
53604525405,PBCap,Std5
53604525405,PBInt,Std6
53604525405,PECap,Std6
53604525405,PEInt,Std5
53604525405,PICap,Std6
53604525405,PIInt,Std6
53604525405,PRCap,Std5
53604525405,PRInt,Std5
53604525405,RJCap,Std5
53604525405,RJInt,Std5
53604525405,RNCap,Std5
53604525405,RNInt,Std6
53604525405,ROCap,Std6
53604525405,ROInt,Std6
53604525405,RRCap,Std5
53604525405,RRInt,Std
53604525405,RSCap,Std5
53604525405,RSInt,Std5
53604525405,SCCap,Std4
53604525405,SCInt,Std4
53604525405,SECap,Std5
53604525405,SEInt,Std6
53604525405,SPCap,Std4
53604525405,SPInt,Std5
53604525405,TOCap,Std5
53604525405,TOInt,Std7
53633657502,GOInt,Std4
53633657502,MGInt,Std3
53633657502,RJInt,Std1
53633657502,RSInt,Std5
53638434705,ALCap,Std3
53638434705,ALInt,Std3
53638434705,AMCap,Std3
53638434705,APCap,Std7
53638434705,BACap,Std3
53638434705,BAInt,Std5
53638434705,CECap,Std5
53638434705,CEInt,Std6
53638434705,DFCap,Std3
53638434705,ESCap,Std4
53638434705,ESInt,Std3
53638434705,GOCap,Std3
53638434705,GOInt,Std3
53638434705,MACap,Std5
53638434705,MAInt,Std6
53638434705,MGCap,Std3
53638434705,MGInt,Std3
53638434705,MSCap,Std5
53638434705,MSInt,Std4
53638434705,MTCap,Std5
53638434705,MTInt,Std4
53638434705,PACap,Std5
53638434705,PAInt,Std5
53638434705,PBCap,Std2
53638434705,PBInt,Std6
53638434705,PECap,Std4
53638434705,PEInt,Std3
53638434705,PIInt,Std5
53638434705,PRCap,Std3
53638434705,PRInt,Std3
53638434705,RJCap,Std3
53638434705,RJInt,Std3
53638434705,RNCap,Std5
53638434705,RNInt,Std4
53638434705,RSCap,Std3
53638434705,RSInt,Std3
53638434705,SCCap,Std1
53638434705,SCInt,Std4
53638434705,SECap,Std6
53638434705,SEInt,Std5
53638434705,SPCap,Std1
53638434705,SPInt,Std3
53697434902,DFCap,Std7
53697434902,MSCap,Std4
53697434902,PRInt,Std3
53697434902,RJCap,Std2
53697434902,RJInt,Std4
53697434902,SPCap,Std4
53697434902,SPInt,Std3
53701691405,ACCap,Std6
53701691405,ALCap,Std7
53701691405,BACap,Std6
53701691405,BAInt,Std6
53701691405,CECap,Std7
53701691405,DFCap,Std5
53701691405,ESCap,Std6
53701691405,ESInt,Std6
53701691405,GOCap,Std6
53701691405,MACap,Std6
53701691405,MGCap,Std4
53701691405,MGInt,Std5
53701691405,MSCap,Std6
53701691405,MTInt,Std7
53701691405,PACap,Std6
53701691405,PAInt,Std6
53701691405,PBCap,Std7
53701691405,PECap,Std5
53701691405,PEInt,Std5
53701691405,PICap,Std6
53701691405,PIInt,Std7
53701691405,PRCap,Std5
53701691405,PRInt,Std6
53701691405,RJCap,Std4
53701691405,RJInt,Std5
53701691405,RNInt,Std6
53701691405,RSCap,Std5
53701691405,RSInt,Std5
53701691405,SCInt,Std5
53701691405,SPCap,Std4
53701691405,SPInt,Std5
53701691405,TOInt,Std6
53751817805,AMCap,Std5
53751817805,BACap,Std6
53751817805,BAInt,Std7
53751817805,CECap,Std5
53751817805,CEInt,Std6
53751817805,DFCap,Std4
53751817805,ESCap,Std6
53751817805,ESInt,Std6
53751817805,GOCap,Std5
53751817805,GOInt,Std5
53751817805,MACap,Std6
53751817805,MGCap,Std5
53751817805,MGInt,Std6
53751817805,MSInt,Std7
53751817805,MTInt,Std5
